"Aktarılan Hizmetler","Anahtar Uzunluğu","Ağ Adresi","Ağ Hesap Adı","Ağ Hesap Etki Alanı","Bağlantı Noktası","Bağlantılı Oturum Açma Kimliği",ComputerName,"Ek_Bilgi",EventCode,EventType,Guid,"Güvenlik Kimliği","Hedef Hesap Adı","Hedef Hesap Etki Alanı","Hedef Sunucu Adı","Hesap Adı","Hesap Etki Alanı",HostUrl,IMPHASH,"Kaynak Ağ Adresi","Kaynak Bağlantı Noktası",Keywords,"Kimlik Doğrulama Paketi","Kimliğe Bürünme Düzeyi","Kısıtlanmış Yönetici Modu",LogName,MD5,Message,Name,"Okuma İşlemi",OpCode,"Oturum Açma GUID'si","Oturum Açma Kimliği","Oturum Açma Türü","Oturum Açma İşlemi","Oturum Türü","Paket Adı (yalnızca NTLM)",ProcessID,RecordNumber,SHA1,SHA256,"Sanal_Hesap",SourceName,SystemTime,TaskCategory,ThreadID,Type,UserID,"Yükseltilmiş Belirteç",ZoneId,"_raw","_time",count,eventtype,host,index,linecount,maxLines,outputMode,punct,source,sourcetype,"splunk_server","splunk_server_group","technique_id","technique_name",timeFormat,xmlns,"Çağıran İş İstasyonu","İş İstasyonu Adı","İşlem Adı","İşlem Kimliği"
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,"28D3DE166C9E9C46DC0EA2089E2AC74E</Data><Data Name='Signed'>true</Data><Data Name='Signature'>Microsoft",,,,,,,,1B867B335C500BB1BFECF761085219F9,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,0B5349897F24E1927B699057400C97018166C877,53FA7758108F02D07A2F238D4E9ADACE7414D09319F7330883025146463D175C,,,"'2024-10-22T23:41:03.6899325Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>7</EventID><Version>3</Version><Level>4</Level><Task>7</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:41:03.6899325Z'/><EventRecordID>94675</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>technique_id=T1574.002,technique_name=DLL Side-Loading</Data><Data Name='UtcTime'>2024-10-22 23:41:03.686</Data><Data Name='ProcessGuid'>{d65c0252-380e-6718-fe0c-000000002400}</Data><Data Name='ProcessId'>11228</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='ImageLoaded'>C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpOAV.dll</Data><Data Name='FileVersion'>4.18.24080.9 (f49fb7de0d838aeebbdbd940314a35a90705840e)</Data><Data Name='Description'>IOfficeAntiVirus Module</Data><Data Name='Product'>Microsoft® Windows® Operating System</Data><Data Name='Company'>Microsoft Corporation</Data><Data Name='OriginalFileName'>MpOAV.dll</Data><Data Name='Hashes'>SHA1=0B5349897F24E1927B699057400C97018166C877,MD5=1B867B335C500BB1BFECF761085219F9,SHA256=53FA7758108F02D07A2F238D4E9ADACE7414D09319F7330883025146463D175C,IMPHASH=28D3DE166C9E9C46DC0EA2089E2AC74E</Data><Data Name='Signed'>true</Data><Data Name='Signature'>Microsoft Windows</Data><Data Name='SignatureStatus'>Valid</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:41:03.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,"T1574.002",DLL,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,"22019FF0DD6B140CC5C75C9E26641C22</Data><Data Name='Signed'>true</Data><Data Name='Signature'>Microsoft",,,,,,,,B4826ABFB7EA0D3F4F6D6BB9EF6BD420,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,D79447E28B131505B29B00A7E2CFDE43351BECAF,1318F1E47221367D55DA458AA2776233A78F30722DD5B02BC7CAC9828F212330,,,"'2024-10-22T23:41:02.8431316Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>7</EventID><Version>3</Version><Level>4</Level><Task>7</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:41:02.8431316Z'/><EventRecordID>94674</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2024-10-22 23:41:02.839</Data><Data Name='ProcessGuid'>{d65c0252-380e-6718-fe0c-000000002400}</Data><Data Name='ProcessId'>11228</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='ImageLoaded'>C:\Windows\System32\urlmon.dll</Data><Data Name='FileVersion'>11.00.19041.4894 (WinBuild.160101.0800)</Data><Data Name='Description'>OLE32 Extensions for Win32</Data><Data Name='Product'>Internet Explorer</Data><Data Name='Company'>Microsoft Corporation</Data><Data Name='OriginalFileName'>UrlMon.dll</Data><Data Name='Hashes'>SHA1=D79447E28B131505B29B00A7E2CFDE43351BECAF,MD5=B4826ABFB7EA0D3F4F6D6BB9EF6BD420,SHA256=1318F1E47221367D55DA458AA2776233A78F30722DD5B02BC7CAC9828F212330,IMPHASH=22019FF0DD6B140CC5C75C9E26641C22</Data><Data Name='Signed'>true</Data><Data Name='Signature'>Microsoft Windows</Data><Data Name='SignatureStatus'>Valid</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:41:02.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:41:02.6689651Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:41:02.6689651Z'/><EventRecordID>94673</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:41:02.668</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:41:02.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:41:02.3950271Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:41:02.3950271Z'/><EventRecordID>94672</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:41:02.393</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:41:02.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,"22019FF0DD6B140CC5C75C9E26641C22</Data><Data Name='Signed'>true</Data><Data Name='Signature'>Microsoft",,,,,,,,B4826ABFB7EA0D3F4F6D6BB9EF6BD420,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,D79447E28B131505B29B00A7E2CFDE43351BECAF,1318F1E47221367D55DA458AA2776233A78F30722DD5B02BC7CAC9828F212330,,,"'2024-10-22T23:41:02.3236091Z'",,"'4764'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>7</EventID><Version>3</Version><Level>4</Level><Task>7</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:41:02.3236091Z'/><EventRecordID>94671</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4764'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2024-10-22 23:41:02.301</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='ImageLoaded'>C:\Windows\System32\urlmon.dll</Data><Data Name='FileVersion'>11.00.19041.4894 (WinBuild.160101.0800)</Data><Data Name='Description'>OLE32 Extensions for Win32</Data><Data Name='Product'>Internet Explorer</Data><Data Name='Company'>Microsoft Corporation</Data><Data Name='OriginalFileName'>UrlMon.dll</Data><Data Name='Hashes'>SHA1=D79447E28B131505B29B00A7E2CFDE43351BECAF,MD5=B4826ABFB7EA0D3F4F6D6BB9EF6BD420,SHA256=1318F1E47221367D55DA458AA2776233A78F30722DD5B02BC7CAC9828F212330,IMPHASH=22019FF0DD6B140CC5C75C9E26641C22</Data><Data Name='Signed'>true</Data><Data Name='Signature'>Microsoft Windows</Data><Data Name='SignatureStatus'>Valid</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:41:02.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:40:56.0338939Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>11</EventID><Version>2</Version><Level>4</Level><Task>11</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:40:56.0338939Z'/><EventRecordID>94670</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2024-10-22 23:40:56.033</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetFilename'>C:\Users\bsever\Downloads\5ab15296-4bda-4cf1-b286-a163027489ed.tmp</Data><Data Name='CreationUtcTime'>2024-10-22 23:40:56.032</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:40:56.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:40:50.8852425Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:40:50.8852425Z'/><EventRecordID>94669</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:40:50.884</Data><Data Name='ProcessGuid'>{d65c0252-37fd-6718-fb0c-000000002400}</Data><Data Name='ProcessId'>10948</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:40:50.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:40:45.2620136Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:40:45.2620136Z'/><EventRecordID>94668</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:40:45.260</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:40:45.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:40:40.5759023Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:40:40.5759023Z'/><EventRecordID>94667</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:40:40.568</Data><Data Name='ProcessGuid'>{d65c0252-37f3-6718-fa0c-000000002400}</Data><Data Name='ProcessId'>9996</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:40:40.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:40:35.4454895Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:40:35.4454895Z'/><EventRecordID>94666</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:40:35.443</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:40:35.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:40:35.3913524Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:40:35.3913524Z'/><EventRecordID>94665</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:40:35.390</Data><Data Name='ProcessGuid'>{d65c0252-37dd-6718-f20c-000000002400}</Data><Data Name='ProcessId'>7132</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:40:35.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:40:15.1690744Z'",,"'4080'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>22</EventID><Version>5</Version><Level>4</Level><Task>22</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:40:15.1690744Z'/><EventRecordID>94663</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4080'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2024-10-22 23:40:13.285</Data><Data Name='ProcessGuid'>{d65c0252-1217-6718-bd07-000000002400}</Data><Data Name='ProcessId'>4488</Data><Data Name='QueryName'>quickdraw.splunk.com</Data><Data Name='QueryStatus'>1460</Data><Data Name='QueryResults'>-</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:40:15.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:40:13.2204395Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:40:13.2204395Z'/><EventRecordID>94662</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:40:13.218</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:40:13.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
